,power,time
620,367.91401666666667,2017-05-14 10:20:00
621,324.01205,2017-05-14 10:21:00
622,284.5729666666666,2017-05-14 10:22:00
623,263.3735166666666,2017-05-14 10:23:00
624,267.17353333333335,2017-05-14 10:24:00
625,258.74946666666676,2017-05-14 10:25:00
626,183.83123333333327,2017-05-14 10:26:00
627,192.86091666666672,2017-05-14 10:27:00
628,180.17726666666672,2017-05-14 10:28:00
629,222.11616666666671,2017-05-14 10:29:00
630,271.44579999999996,2017-05-14 10:30:00
631,257.80173333333346,2017-05-14 10:31:00
632,260.59235,2017-05-14 10:32:00
633,258.78525,2017-05-14 10:33:00
634,273.8640333333334,2017-05-14 10:34:00
635,225.23986666666661,2017-05-14 10:35:00
636,186.92718333333332,2017-05-14 10:36:00
637,191.46628333333345,2017-05-14 10:37:00
638,166.47883333333334,2017-05-14 10:38:00
639,163.13019999999997,2017-05-14 10:39:00
640,202.06776666666664,2017-05-14 10:40:00
641,221.75900000000007,2017-05-14 10:41:00
642,262.5971666666666,2017-05-14 10:42:00
643,294.6826666666666,2017-05-14 10:43:00
644,310.81306666666666,2017-05-14 10:44:00
645,353.3317666666667,2017-05-14 10:45:00
646,354.0856666666666,2017-05-14 10:46:00
647,358.23631666666665,2017-05-14 10:47:00
648,360.03135,2017-05-14 10:48:00
649,359.1331833333333,2017-05-14 10:49:00
650,360.71485000000007,2017-05-14 10:50:00
651,360.94281666666666,2017-05-14 10:51:00
652,361.5603,2017-05-14 10:52:00
653,366.00845000000004,2017-05-14 10:53:00
654,361.7637000000001,2017-05-14 10:54:00
655,365.2198,2017-05-14 10:55:00
656,364.17876666666666,2017-05-14 10:56:00
657,361.74563333333333,2017-05-14 10:57:00
658,361.7473499999999,2017-05-14 10:58:00
659,374.5746333333333,2017-05-14 10:59:00
660,388.82310000000007,2017-05-14 11:00:00
661,389.0600333333333,2017-05-14 11:01:00
662,387.9470333333334,2017-05-14 11:02:00
663,396.2165166666667,2017-05-14 11:03:00
664,408.39510000000007,2017-05-14 11:04:00
665,408.4476833333333,2017-05-14 11:05:00
666,408.2377333333334,2017-05-14 11:06:00
667,409.0861166666666,2017-05-14 11:07:00
668,407.21911666666665,2017-05-14 11:08:00
669,407.9213500000001,2017-05-14 11:09:00
670,406.7768666666667,2017-05-14 11:10:00
671,405.1665,2017-05-14 11:11:00
672,405.3359333333334,2017-05-14 11:12:00
673,405.04538333333323,2017-05-14 11:13:00
674,405.14581666666663,2017-05-14 11:14:00
675,405.0310166666666,2017-05-14 11:15:00
676,405.3887,2017-05-14 11:16:00
677,404.8059166666667,2017-05-14 11:17:00
678,405.1045333333334,2017-05-14 11:18:00
679,405.7510000000001,2017-05-14 11:19:00
680,402.84710000000007,2017-05-14 11:20:00
681,401.1756833333334,2017-05-14 11:21:00
682,401.4566666666667,2017-05-14 11:22:00
683,398.5251833333333,2017-05-14 11:23:00
684,397.4808333333334,2017-05-14 11:24:00
685,396.88001666666673,2017-05-14 11:25:00
686,397.2465666666667,2017-05-14 11:26:00
687,397.74915,2017-05-14 11:27:00
688,398.97063333333324,2017-05-14 11:28:00
689,399.6207500000001,2017-05-14 11:29:00
690,399.0183166666667,2017-05-14 11:30:00
691,399.6813000000001,2017-05-14 11:31:00
692,400.62046666666674,2017-05-14 11:32:00
693,400.0749,2017-05-14 11:33:00
694,400.60473333333346,2017-05-14 11:34:00
695,400.8898333333334,2017-05-14 11:35:00
696,402.21025,2017-05-14 11:36:00
697,402.6766500000001,2017-05-14 11:37:00
698,366.25429999999994,2017-05-14 11:38:00
699,362.8630666666668,2017-05-14 11:39:00
700,367.7804000000001,2017-05-14 11:40:00
701,362.6627333333333,2017-05-14 11:41:00
702,268.8818833333333,2017-05-14 11:42:00
703,250.11074999999994,2017-05-14 11:43:00
704,347.7834833333334,2017-05-14 11:44:00
705,229.4565833333334,2017-05-14 11:45:00
706,162.3291333333333,2017-05-14 11:46:00
707,199.59804999999997,2017-05-14 11:47:00
708,233.7118333333332,2017-05-14 11:48:00
709,165.2148333333333,2017-05-14 11:49:00
710,165.05263333333338,2017-05-14 11:50:00
711,166.09045000000003,2017-05-14 11:51:00
712,166.69338333333337,2017-05-14 11:52:00
713,167.40043333333335,2017-05-14 11:53:00
714,167.62816666666666,2017-05-14 11:54:00
715,167.28695000000005,2017-05-14 11:55:00
716,168.56694999999996,2017-05-14 11:56:00
717,175.61041666666665,2017-05-14 11:57:00
718,174.97821666666667,2017-05-14 11:58:00
719,175.74453333333332,2017-05-14 11:59:00
720,174.88159999999996,2017-05-14 12:00:00
721,174.52978333333337,2017-05-14 12:01:00
722,171.96313333333327,2017-05-14 12:02:00
723,169.24588333333327,2017-05-14 12:03:00
724,172.5976333333333,2017-05-14 12:04:00
725,170.4212833333334,2017-05-14 12:05:00
726,169.62428333333324,2017-05-14 12:06:00
727,170.77626666666666,2017-05-14 12:07:00
728,170.06688333333338,2017-05-14 12:08:00
729,170.90251666666666,2017-05-14 12:09:00
730,153.07086666666666,2017-05-14 12:10:00
731,78.98623333333333,2017-05-14 12:11:00
732,76.1588,2017-05-14 12:12:00
733,77.37261666666666,2017-05-14 12:13:00
734,77.13926666666667,2017-05-14 12:14:00
735,78.50081666666665,2017-05-14 12:15:00
736,79.23923333333336,2017-05-14 12:16:00
737,80.26320000000003,2017-05-14 12:17:00
738,79.15601666666667,2017-05-14 12:18:00
739,83.99008333333333,2017-05-14 12:19:00
740,82.08875,2017-05-14 12:20:00
741,76.57851666666666,2017-05-14 12:21:00
742,75.48733333333335,2017-05-14 12:22:00
743,75.44241666666666,2017-05-14 12:23:00
744,75.34246666666664,2017-05-14 12:24:00
745,97.16494999999999,2017-05-14 12:25:00
746,130.17853333333335,2017-05-14 12:26:00
747,128.3835333333333,2017-05-14 12:27:00
748,138.61490000000003,2017-05-14 12:28:00
749,159.3646,2017-05-14 12:29:00
750,157.79118333333335,2017-05-14 12:30:00
751,158.01521666666667,2017-05-14 12:31:00
752,157.72851666666662,2017-05-14 12:32:00
753,158.04893333333337,2017-05-14 12:33:00
754,156.97858333333335,2017-05-14 12:34:00
755,156.91338333333334,2017-05-14 12:35:00
756,156.82181666666665,2017-05-14 12:36:00
757,156.80383333333333,2017-05-14 12:37:00
758,157.09488333333334,2017-05-14 12:38:00
759,158.06611666666672,2017-05-14 12:39:00
760,160.7707166666666,2017-05-14 12:40:00
761,160.10416666666669,2017-05-14 12:41:00
762,159.44943333333333,2017-05-14 12:42:00
763,158.46865000000003,2017-05-14 12:43:00
764,158.65091666666663,2017-05-14 12:44:00
765,157.95358333333326,2017-05-14 12:45:00
766,157.48706666666666,2017-05-14 12:46:00
767,157.2647833333333,2017-05-14 12:47:00
768,157.08390000000003,2017-05-14 12:48:00
769,158.13811666666666,2017-05-14 12:49:00
770,157.1458833333333,2017-05-14 12:50:00
771,157.82961666666668,2017-05-14 12:51:00
772,157.67585,2017-05-14 12:52:00
773,158.44338333333332,2017-05-14 12:53:00
774,159.23520000000002,2017-05-14 12:54:00
775,157.8761,2017-05-14 12:55:00
776,157.68370000000004,2017-05-14 12:56:00
777,156.17169999999996,2017-05-14 12:57:00
778,156.60895,2017-05-14 12:58:00
779,154.24711666666664,2017-05-14 12:59:00
780,152.97803333333331,2017-05-14 13:00:00
781,152.0024833333334,2017-05-14 13:01:00
782,152.1664,2017-05-14 13:02:00
783,151.22365,2017-05-14 13:03:00
784,151.1315666666667,2017-05-14 13:04:00
785,230.29806666666676,2017-05-14 13:05:00
786,237.21578333333335,2017-05-14 13:06:00
787,238.74910000000006,2017-05-14 13:07:00
788,262.5827833333333,2017-05-14 13:08:00
789,350.88439999999997,2017-05-14 13:09:00
790,350.0489333333333,2017-05-14 13:10:00
791,351.9717,2017-05-14 13:11:00
792,354.0772833333333,2017-05-14 13:12:00
793,354.8717500000001,2017-05-14 13:13:00
794,355.72815,2017-05-14 13:14:00
795,355.6070666666666,2017-05-14 13:15:00
796,357.66734999999994,2017-05-14 13:16:00
797,356.3698166666667,2017-05-14 13:17:00
798,356.9171333333334,2017-05-14 13:18:00
799,359.24980000000016,2017-05-14 13:19:00
800,356.71084999999994,2017-05-14 13:20:00
801,356.9998999999999,2017-05-14 13:21:00
802,357.6075166666667,2017-05-14 13:22:00
803,354.46136666666666,2017-05-14 13:23:00
804,355.04295,2017-05-14 13:24:00
805,364.2203166666667,2017-05-14 13:25:00
806,415.37018333333344,2017-05-14 13:26:00
807,431.5857000000001,2017-05-14 13:27:00
808,429.71383333333335,2017-05-14 13:28:00
809,429.75611666666674,2017-05-14 13:29:00
810,429.8494833333333,2017-05-14 13:30:00
811,431.0919833333335,2017-05-14 13:31:00
812,434.70828333333327,2017-05-14 13:32:00
813,435.32778333333323,2017-05-14 13:33:00
814,434.4145166666667,2017-05-14 13:34:00
815,436.5008333333334,2017-05-14 13:35:00
816,438.61405,2017-05-14 13:36:00
817,438.2963833333333,2017-05-14 13:37:00
818,459.2878666666668,2017-05-14 13:38:00
819,499.5244333333334,2017-05-14 13:39:00
820,465.91403333333335,2017-05-14 13:40:00
821,436.1170333333333,2017-05-14 13:41:00
822,435.93035000000003,2017-05-14 13:42:00
823,435.1332,2017-05-14 13:43:00
824,433.99351666666666,2017-05-14 13:44:00
825,431.6256000000001,2017-05-14 13:45:00
826,430.5954833333333,2017-05-14 13:46:00
827,428.8282333333334,2017-05-14 13:47:00
828,428.98418333333325,2017-05-14 13:48:00
829,428.9420999999999,2017-05-14 13:49:00
830,428.4650333333332,2017-05-14 13:50:00
831,431.7250833333334,2017-05-14 13:51:00
832,432.03256666666664,2017-05-14 13:52:00
833,432.32555,2017-05-14 13:53:00
834,433.14420000000007,2017-05-14 13:54:00
835,434.20189999999997,2017-05-14 13:55:00
836,433.51969999999994,2017-05-14 13:56:00
837,425.16730000000007,2017-05-14 13:57:00
838,432.3149666666667,2017-05-14 13:58:00
839,434.1753,2017-05-14 13:59:00
840,434.5703500000002,2017-05-14 14:00:00
841,435.40026666666654,2017-05-14 14:01:00
842,435.73103333333336,2017-05-14 14:02:00
843,436.81281666666666,2017-05-14 14:03:00
844,436.3371166666668,2017-05-14 14:04:00
845,436.2322333333334,2017-05-14 14:05:00
846,408.2990000000001,2017-05-14 14:06:00
847,354.8834,2017-05-14 14:07:00
848,354.95701666666673,2017-05-14 14:08:00
849,353.46965,2017-05-14 14:09:00
850,376.86081666666666,2017-05-14 14:10:00
851,365.96513333333337,2017-05-14 14:11:00
852,255.39294999999998,2017-05-14 14:12:00
853,247.47851666666662,2017-05-14 14:13:00
854,259.6673333333333,2017-05-14 14:14:00
855,268.1292833333333,2017-05-14 14:15:00
856,278.14604999999995,2017-05-14 14:16:00
857,286.88725,2017-05-14 14:17:00
858,324.85418333333325,2017-05-14 14:18:00
859,274.5436666666667,2017-05-14 14:19:00
860,270.82443333333333,2017-05-14 14:20:00
861,296.48675000000003,2017-05-14 14:21:00
862,366.57039999999995,2017-05-14 14:22:00
863,321.52958333333345,2017-05-14 14:23:00
864,300.90626666666674,2017-05-14 14:24:00
865,315.87536666666676,2017-05-14 14:25:00
866,359.21988333333337,2017-05-14 14:26:00
867,477.4612166666667,2017-05-14 14:27:00
868,369.39295000000004,2017-05-14 14:28:00
869,459.1518,2017-05-14 14:29:00
870,443.7786833333334,2017-05-14 14:30:00
871,376.4364166666667,2017-05-14 14:31:00
872,389.19811666666675,2017-05-14 14:32:00
873,390.34203333333323,2017-05-14 14:33:00
874,421.35146666666674,2017-05-14 14:34:00
875,439.0263666666666,2017-05-14 14:35:00
876,419.9914666666666,2017-05-14 14:36:00
877,459.735,2017-05-14 14:37:00
878,388.9768333333334,2017-05-14 14:38:00
879,380.0637833333334,2017-05-14 14:39:00
880,369.28441666666674,2017-05-14 14:40:00
881,371.6254833333333,2017-05-14 14:41:00
882,372.62494999999996,2017-05-14 14:42:00
883,384.3352166666666,2017-05-14 14:43:00
884,382.1033333333333,2017-05-14 14:44:00
885,482.49036666666666,2017-05-14 14:45:00
886,473.87386666666674,2017-05-14 14:46:00
887,388.3407666666666,2017-05-14 14:47:00
888,379.9659333333333,2017-05-14 14:48:00
889,364.62593333333325,2017-05-14 14:49:00
890,373.90306666666675,2017-05-14 14:50:00
891,356.7550666666666,2017-05-14 14:51:00
892,285.39955,2017-05-14 14:52:00
893,285.98836666666665,2017-05-14 14:53:00
894,272.19933333333336,2017-05-14 14:54:00
895,297.45841666666666,2017-05-14 14:55:00
896,272.1972166666667,2017-05-14 14:56:00
897,270.70115,2017-05-14 14:57:00
898,1159.9989833333334,2017-05-14 14:58:00
899,1529.4402833333334,2017-05-14 14:59:00
900,1529.1508833333332,2017-05-14 15:00:00
901,1529.0890333333332,2017-05-14 15:01:00
902,1530.5751499999997,2017-05-14 15:02:00
903,1533.9859166666665,2017-05-14 15:03:00
904,755.6004666666669,2017-05-14 15:04:00
905,270.76138333333336,2017-05-14 15:05:00
906,272.85780000000005,2017-05-14 15:06:00
907,271.53970000000004,2017-05-14 15:07:00
908,307.31416666666667,2017-05-14 15:08:00
909,382.6393833333334,2017-05-14 15:09:00
910,384.2323,2017-05-14 15:10:00
911,383.67513333333335,2017-05-14 15:11:00
912,384.17274999999995,2017-05-14 15:12:00
913,384.48731666666663,2017-05-14 15:13:00
914,385.54646666666656,2017-05-14 15:14:00
915,384.0362833333334,2017-05-14 15:15:00
916,383.3558833333335,2017-05-14 15:16:00
917,382.90495,2017-05-14 15:17:00
918,381.2401500000001,2017-05-14 15:18:00
919,380.20843333333323,2017-05-14 15:19:00
920,378.6577666666666,2017-05-14 15:20:00
921,377.91751666666664,2017-05-14 15:21:00
922,378.9172166666668,2017-05-14 15:22:00
923,384.1109,2017-05-14 15:23:00
924,385.2988,2017-05-14 15:24:00
925,432.32059999999996,2017-05-14 15:25:00
926,430.2253166666667,2017-05-14 15:26:00
927,420.70950000000005,2017-05-14 15:27:00
928,444.35813333333334,2017-05-14 15:28:00
929,443.6707499999999,2017-05-14 15:29:00
930,436.8206166666667,2017-05-14 15:30:00
931,435.91193333333337,2017-05-14 15:31:00
932,443.8404166666668,2017-05-14 15:32:00
933,439.6876500000001,2017-05-14 15:33:00
934,439.1478000000001,2017-05-14 15:34:00
935,448.12750000000005,2017-05-14 15:35:00
936,436.5859333333335,2017-05-14 15:36:00
937,433.96563333333336,2017-05-14 15:37:00
938,431.3327666666666,2017-05-14 15:38:00
939,423.7408333333333,2017-05-14 15:39:00
940,394.2530333333334,2017-05-14 15:40:00
941,396.3725333333333,2017-05-14 15:41:00
942,393.9730666666666,2017-05-14 15:42:00
943,392.72241666666673,2017-05-14 15:43:00
944,395.94864999999993,2017-05-14 15:44:00
945,394.55691666666667,2017-05-14 15:45:00
946,426.63764999999995,2017-05-14 15:46:00
947,438.60781666666674,2017-05-14 15:47:00
948,396.1180499999999,2017-05-14 15:48:00
949,440.33183333333335,2017-05-14 15:49:00
950,405.5143833333333,2017-05-14 15:50:00
951,342.95724999999993,2017-05-14 15:51:00
952,325.15838333333335,2017-05-14 15:52:00
953,389.3040333333332,2017-05-14 15:53:00
954,357.2020166666666,2017-05-14 15:54:00
955,329.2245499999999,2017-05-14 15:55:00
956,318.4192666666666,2017-05-14 15:56:00
957,308.34456666666665,2017-05-14 15:57:00
958,284.5840166666668,2017-05-14 15:58:00
959,252.76563333333326,2017-05-14 15:59:00
960,228.23624999999998,2017-05-14 16:00:00
961,231.52134999999998,2017-05-14 16:01:00
962,238.8501333333333,2017-05-14 16:02:00
963,274.45368333333334,2017-05-14 16:03:00
964,360.50705000000005,2017-05-14 16:04:00
965,255.3528333333333,2017-05-14 16:05:00
966,238.0945166666667,2017-05-14 16:06:00
967,247.63325000000003,2017-05-14 16:07:00
968,178.74588333333332,2017-05-14 16:08:00
969,202.34241666666668,2017-05-14 16:09:00
970,252.40061666666668,2017-05-14 16:10:00
971,261.34775,2017-05-14 16:11:00
972,297.63924999999995,2017-05-14 16:12:00
973,354.1229666666667,2017-05-14 16:13:00
974,302.11940000000004,2017-05-14 16:14:00
975,279.16926666666666,2017-05-14 16:15:00
976,249.7911166666667,2017-05-14 16:16:00
977,248.4032166666667,2017-05-14 16:17:00
978,251.87756666666667,2017-05-14 16:18:00
979,321.7590833333335,2017-05-14 16:19:00
980,279.3705666666666,2017-05-14 16:20:00
981,260.0576666666666,2017-05-14 16:21:00
982,347.72990000000004,2017-05-14 16:22:00
983,425.03823333333344,2017-05-14 16:23:00
984,386.4142499999999,2017-05-14 16:24:00
985,401.5753833333333,2017-05-14 16:25:00
986,432.3752833333334,2017-05-14 16:26:00
987,444.21226666666666,2017-05-14 16:27:00
988,399.2546666666668,2017-05-14 16:28:00
989,334.64680000000004,2017-05-14 16:29:00
990,334.09921666666673,2017-05-14 16:30:00
991,333.73773333333327,2017-05-14 16:31:00
992,333.78588333333335,2017-05-14 16:32:00
993,332.9945333333334,2017-05-14 16:33:00
994,437.78076666666664,2017-05-14 16:34:00
995,598.7885333333332,2017-05-14 16:35:00
996,366.12513333333334,2017-05-14 16:36:00
997,304.3952333333333,2017-05-14 16:37:00
998,274.3756,2017-05-14 16:38:00
999,252.68206666666666,2017-05-14 16:39:00
1000,256.08256666666665,2017-05-14 16:40:00
1001,252.53879999999998,2017-05-14 16:41:00
1002,201.90978333333337,2017-05-14 16:42:00
1003,195.6902333333333,2017-05-14 16:43:00
1004,195.60465,2017-05-14 16:44:00
1005,194.84455000000003,2017-05-14 16:45:00
1006,193.39880000000002,2017-05-14 16:46:00
1007,191.0876,2017-05-14 16:47:00
1008,189.46480000000003,2017-05-14 16:48:00
1009,189.36475000000002,2017-05-14 16:49:00
1010,189.38090000000003,2017-05-14 16:50:00
1011,187.39975000000007,2017-05-14 16:51:00
1012,191.11194999999995,2017-05-14 16:52:00
1013,189.9984,2017-05-14 16:53:00
1014,188.7083333333333,2017-05-14 16:54:00
1015,188.5834166666667,2017-05-14 16:55:00
1016,191.23951666666665,2017-05-14 16:56:00
1017,192.02169999999995,2017-05-14 16:57:00
1018,194.74918333333332,2017-05-14 16:58:00
1019,193.12325,2017-05-14 16:59:00
1020,193.44921666666664,2017-05-14 17:00:00
1021,193.43301666666667,2017-05-14 17:01:00
1022,194.07336666666663,2017-05-14 17:02:00
1023,194.64136666666664,2017-05-14 17:03:00
1024,193.77594999999997,2017-05-14 17:04:00
1025,193.39438333333334,2017-05-14 17:05:00
1026,196.01870000000002,2017-05-14 17:06:00
1027,195.0521833333334,2017-05-14 17:07:00
1028,154.63856666666666,2017-05-14 17:08:00
1029,155.9840666666667,2017-05-14 17:09:00
1030,213.86740000000006,2017-05-14 17:10:00
1031,212.60351666666665,2017-05-14 17:11:00
1032,214.4949666666667,2017-05-14 17:12:00
1033,214.29981666666674,2017-05-14 17:13:00
1034,149.88820000000004,2017-05-14 17:14:00
1035,90.99980000000001,2017-05-14 17:15:00
1036,149.59231666666665,2017-05-14 17:16:00
1037,211.92081666666667,2017-05-14 17:17:00
1038,211.97005,2017-05-14 17:18:00
1039,211.35868333333337,2017-05-14 17:19:00
1040,211.10936666666674,2017-05-14 17:20:00
1041,215.0490666666667,2017-05-14 17:21:00
1042,210.03520000000003,2017-05-14 17:22:00
1043,213.34648333333337,2017-05-14 17:23:00
1044,210.38561666666664,2017-05-14 17:24:00
1045,210.14000000000004,2017-05-14 17:25:00
1046,209.81876666666665,2017-05-14 17:26:00
1047,209.9107166666667,2017-05-14 17:27:00
1048,209.41243333333335,2017-05-14 17:28:00
1049,213.99041666666662,2017-05-14 17:29:00
1050,209.62885,2017-05-14 17:30:00
1051,208.55818333333332,2017-05-14 17:31:00
1052,252.4832833333333,2017-05-14 17:32:00
1053,263.5506833333334,2017-05-14 17:33:00
1054,291.92120000000006,2017-05-14 17:34:00
1055,289.3942666666666,2017-05-14 17:35:00
1056,257.77456666666666,2017-05-14 17:36:00
1057,256.7291666666666,2017-05-14 17:37:00
1058,256.71001666666666,2017-05-14 17:38:00
1059,304.43595,2017-05-14 17:39:00
1060,322.4296833333333,2017-05-14 17:40:00
1061,316.8855166666668,2017-05-14 17:41:00
1062,348.00631666666663,2017-05-14 17:42:00
1063,317.1369833333333,2017-05-14 17:43:00
1064,332.55314999999996,2017-05-14 17:44:00
1065,342.6619166666667,2017-05-14 17:45:00
1066,357.72664999999995,2017-05-14 17:46:00
1067,343.39765000000006,2017-05-14 17:47:00
1068,393.7348833333334,2017-05-14 17:48:00
1069,407.62981666666667,2017-05-14 17:49:00
1070,404.3971333333333,2017-05-14 17:50:00
1071,403.79523333333333,2017-05-14 17:51:00
1072,402.5184166666667,2017-05-14 17:52:00
1073,334.07028333333335,2017-05-14 17:53:00
1074,279.29235000000006,2017-05-14 17:54:00
1075,282.06614999999994,2017-05-14 17:55:00
1076,283.5556833333334,2017-05-14 17:56:00
1077,297.27726666666666,2017-05-14 17:57:00
1078,240.8167666666666,2017-05-14 17:58:00
1079,307.91186666666675,2017-05-14 17:59:00
1080,325.3437499999999,2017-05-14 18:00:00
1081,322.7363333333334,2017-05-14 18:01:00
1082,320.7905333333333,2017-05-14 18:02:00
1083,319.38918333333334,2017-05-14 18:03:00
1084,310.57881666666657,2017-05-14 18:04:00
1085,313.1230833333333,2017-05-14 18:05:00
1086,312.20941666666664,2017-05-14 18:06:00
1087,313.2440500000001,2017-05-14 18:07:00
1088,313.2160166666666,2017-05-14 18:08:00
1089,312.93838333333326,2017-05-14 18:09:00
1090,313.5115166666665,2017-05-14 18:10:00
1091,314.2095833333333,2017-05-14 18:11:00
1092,314.21468333333326,2017-05-14 18:12:00
1093,315.88975,2017-05-14 18:13:00
1094,333.1628500000001,2017-05-14 18:14:00
1095,332.6438166666667,2017-05-14 18:15:00
1096,331.33754999999996,2017-05-14 18:16:00
1097,325.69884999999994,2017-05-14 18:17:00
1098,325.78961666666663,2017-05-14 18:18:00
1099,324.3083333333332,2017-05-14 18:19:00
1100,322.82311666666664,2017-05-14 18:20:00
1101,323.8608,2017-05-14 18:21:00
1102,483.51983333333334,2017-05-14 18:22:00
1103,455.7658999999999,2017-05-14 18:23:00
1104,396.1539333333333,2017-05-14 18:24:00
1105,388.90256666666664,2017-05-14 18:25:00
1106,388.31241666666665,2017-05-14 18:26:00
1107,1280.4144833333335,2017-05-14 18:27:00
1108,672.69155,2017-05-14 18:28:00
1109,583.4589333333336,2017-05-14 18:29:00
1110,843.3435666666668,2017-05-14 18:30:00
1111,601.1890166666666,2017-05-14 18:31:00
1112,764.2105333333335,2017-05-14 18:32:00
1113,686.4011333333334,2017-05-14 18:33:00
1114,761.9932833333332,2017-05-14 18:34:00
1115,476.6605333333333,2017-05-14 18:35:00
1116,475.1926000000001,2017-05-14 18:36:00
1117,476.93876666666677,2017-05-14 18:37:00
1118,461.1777000000001,2017-05-14 18:38:00
1119,459.03515000000004,2017-05-14 18:39:00
1120,1051.0926000000002,2017-05-14 18:40:00
1121,675.5413333333333,2017-05-14 18:41:00
1122,513.9135666666666,2017-05-14 18:42:00
1123,485.58101666666676,2017-05-14 18:43:00
1124,730.6658166666666,2017-05-14 18:44:00
1125,470.38121666666655,2017-05-14 18:45:00
1126,479.20155,2017-05-14 18:46:00
1127,694.2382666666666,2017-05-14 18:47:00
1128,546.1191333333334,2017-05-14 18:48:00
1129,569.6778999999999,2017-05-14 18:49:00
1130,571.4805166666666,2017-05-14 18:50:00
1131,712.76235,2017-05-14 18:51:00
1132,555.0624166666666,2017-05-14 18:52:00
1133,503.67966666666666,2017-05-14 18:53:00
1134,493.0332833333333,2017-05-14 18:54:00
1135,499.9610166666665,2017-05-14 18:55:00
1136,491.49625000000015,2017-05-14 18:56:00
1137,486.3451666666666,2017-05-14 18:57:00
1138,488.1307499999999,2017-05-14 18:58:00
1139,484.7461333333334,2017-05-14 18:59:00
1140,486.18370000000004,2017-05-14 19:00:00
1141,487.40430000000003,2017-05-14 19:01:00
1142,486.05525,2017-05-14 19:02:00
1143,485.30550000000005,2017-05-14 19:03:00
1144,491.86596666666674,2017-05-14 19:04:00
1145,485.49445000000003,2017-05-14 19:05:00
1146,490.3506166666666,2017-05-14 19:06:00
1147,523.8224666666667,2017-05-14 19:07:00
1148,505.39413333333323,2017-05-14 19:08:00
1149,506.7957333333333,2017-05-14 19:09:00
1150,505.99543333333327,2017-05-14 19:10:00
1151,506.4759,2017-05-14 19:11:00
1152,505.41293333333334,2017-05-14 19:12:00
1153,506.7285833333333,2017-05-14 19:13:00
1154,495.9247333333333,2017-05-14 19:14:00
1155,494.23995,2017-05-14 19:15:00
1156,491.7028333333334,2017-05-14 19:16:00
1157,492.2653333333333,2017-05-14 19:17:00
1158,475.5439500000001,2017-05-14 19:18:00
1159,483.8653500000001,2017-05-14 19:19:00
1160,495.8668666666667,2017-05-14 19:20:00
1161,510.6465833333331,2017-05-14 19:21:00
1162,587.9450833333332,2017-05-14 19:22:00
1163,630.0944999999999,2017-05-14 19:23:00
1164,631.3993499999999,2017-05-14 19:24:00
1165,629.8098333333332,2017-05-14 19:25:00
1166,631.3468666666668,2017-05-14 19:26:00
1167,628.5319833333333,2017-05-14 19:27:00
1168,629.0707333333334,2017-05-14 19:28:00
1169,626.6659666666667,2017-05-14 19:29:00
1170,624.3504333333333,2017-05-14 19:30:00
1171,613.6169499999999,2017-05-14 19:31:00
1172,590.5809666666667,2017-05-14 19:32:00
1173,591.1278333333333,2017-05-14 19:33:00
1174,595.2404666666666,2017-05-14 19:34:00
1175,1642.193716666667,2017-05-14 19:35:00
1176,2005.4392833333338,2017-05-14 19:36:00
1177,1928.4413499999996,2017-05-14 19:37:00
1178,1081.7543499999997,2017-05-14 19:38:00
1179,598.36365,2017-05-14 19:39:00
1180,598.6668833333333,2017-05-14 19:40:00
1181,599.5166833333334,2017-05-14 19:41:00
1182,600.6033333333332,2017-05-14 19:42:00
1183,601.1465166666666,2017-05-14 19:43:00
1184,596.4961166666667,2017-05-14 19:44:00
1185,599.5475833333335,2017-05-14 19:45:00
1186,595.9822333333334,2017-05-14 19:46:00
1187,596.1781833333334,2017-05-14 19:47:00
1188,561.0682666666667,2017-05-14 19:48:00
1189,532.0612166666666,2017-05-14 19:49:00
1190,528.8370500000001,2017-05-14 19:50:00
1191,543.3643,2017-05-14 19:51:00
1192,597.8270833333332,2017-05-14 19:52:00
1193,787.7044333333334,2017-05-14 19:53:00
1194,658.3832166666664,2017-05-14 19:54:00
1195,645.5100333333332,2017-05-14 19:55:00
1196,648.9147333333335,2017-05-14 19:56:00
1197,646.8978166666667,2017-05-14 19:57:00
1198,645.2483333333336,2017-05-14 19:58:00
1199,644.3878,2017-05-14 19:59:00
1200,638.3089000000001,2017-05-14 20:00:00
1201,635.8265833333335,2017-05-14 20:01:00
1202,635.0827999999999,2017-05-14 20:02:00
1203,660.7430666666664,2017-05-14 20:03:00
1204,638.9940666666666,2017-05-14 20:04:00
1205,635.0689000000002,2017-05-14 20:05:00
1206,635.1880166666667,2017-05-14 20:06:00
1207,635.6668833333333,2017-05-14 20:07:00
1208,632.9153166666667,2017-05-14 20:08:00
1209,636.2960666666665,2017-05-14 20:09:00
1210,637.4265333333334,2017-05-14 20:10:00
1211,638.3855500000001,2017-05-14 20:11:00
1212,639.6245333333334,2017-05-14 20:12:00
1213,638.8452166666667,2017-05-14 20:13:00
1214,637.7876333333332,2017-05-14 20:14:00
1215,615.0051333333334,2017-05-14 20:15:00
1216,602.6334999999999,2017-05-14 20:16:00
1217,563.3876500000002,2017-05-14 20:17:00
1218,561.7924,2017-05-14 20:18:00
1219,584.2171,2017-05-14 20:19:00
1220,568.0812666666667,2017-05-14 20:20:00
1221,578.8172333333334,2017-05-14 20:21:00
1222,591.6127333333334,2017-05-14 20:22:00
1223,628.7170666666667,2017-05-14 20:23:00
1224,1000.10835,2017-05-14 20:24:00
